Time Around Treatment,Treatment Number,Date,Day of Week,Hour,WorkGroup,Desk,TotalEnergy,Desk_Indicator,NetEnergy,Name,Deviation,Treatment0,Treatment1,Treatment2,Weekend_Indicator,Treatment_Indicator,cTAT,TreatmentArray,LoginCount,DurationCount
1,6,2018-09-24,Monday,19.0,WORKGROUP-08,DESK-1,68.87,81,68.79,Ashish,67.61,control,control,control,0,0,-3,control,1.0,0.0
1,6,2018-09-24,Monday,20.0,WORKGROUP-08,DESK-1,112.37,81,43.5,Ashish,67.61,control,control,control,0,0,-3,control,1.0,0.0
1,6,2018-09-24,Monday,21.0,WORKGROUP-08,DESK-1,153.91,81,41.53999999999999,Ashish,67.61,control,control,control,0,0,-3,control,1.0,0.0
1,6,2018-09-24,Monday,22.0,WORKGROUP-08,DESK-1,171.03,81,17.120000000000005,Ashish,67.61,control,control,control,0,0,-3,control,1.0,0.0
1,6,2018-09-24,Monday,23.0,WORKGROUP-08,DESK-1,209.15,81,38.120000000000005,Ashish,67.61,control,control,control,0,0,-3,control,1.0,0.0
2,6,2018-09-25,Tuesday,0.0,WORKGROUP-08,DESK-1,251.41,81,42.25999999999999,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,1.0,WORKGROUP-08,DESK-1,292.46,81,41.04999999999998,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,2.0,WORKGROUP-08,DESK-1,329.85,81,37.39000000000004,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,3.0,WORKGROUP-08,DESK-1,364.61,81,34.75999999999999,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,4.0,WORKGROUP-08,DESK-1,364.61,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,5.0,WORKGROUP-08,DESK-1,364.61,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,6.0,WORKGROUP-08,DESK-1,364.61,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,7.0,WORKGROUP-08,DESK-1,364.66,81,0.05000000000001137,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,8.0,WORKGROUP-08,DESK-1,364.98,81,0.3199999999999932,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,9.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,10.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,11.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,12.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,13.0,WORKGROUP-08,DESK-1,0.32,81,0.32,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,14.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,15.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,16.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,17.0,WORKGROUP-08,DESK-1,0.36,81,0.03999999999999998,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,18.0,WORKGROUP-08,DESK-1,0.36,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,19.0,WORKGROUP-08,DESK-1,58.26,81,57.9,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,20.0,WORKGROUP-08,DESK-1,101.76,81,43.50000000000001,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,21.0,WORKGROUP-08,DESK-1,143.79,81,42.02999999999999,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,22.0,WORKGROUP-08,DESK-1,167.88,81,24.090000000000003,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,6,2018-09-25,Tuesday,23.0,WORKGROUP-08,DESK-1,184.86,81,16.980000000000018,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
3,6,2018-09-26,Wednesday,0.0,WORKGROUP-08,DESK-1,236.08,81,51.22,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,1.0,WORKGROUP-08,DESK-1,265.97,81,29.890000000000015,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,2.0,WORKGROUP-08,DESK-1,314.08,81,48.10999999999996,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,3.0,WORKGROUP-08,DESK-1,352.94,81,38.860000000000014,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,4.0,WORKGROUP-08,DESK-1,352.94,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,5.0,WORKGROUP-08,DESK-1,352.94,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,6.0,WORKGROUP-08,DESK-1,352.94,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,7.0,WORKGROUP-08,DESK-1,352.94,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,8.0,WORKGROUP-08,DESK-1,352.94,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,9.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,10.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,11.0,WORKGROUP-08,DESK-1,0.04,81,0.04,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,12.0,WORKGROUP-08,DESK-1,0.09,81,0.049999999999999996,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,13.0,WORKGROUP-08,DESK-1,0.29,81,0.19999999999999998,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,14.0,WORKGROUP-08,DESK-1,0.29,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,15.0,WORKGROUP-08,DESK-1,0.29,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,16.0,WORKGROUP-08,DESK-1,0.45,81,0.16000000000000003,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,17.0,WORKGROUP-08,DESK-1,0.45,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,18.0,WORKGROUP-08,DESK-1,0.45,81,0.0,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,19.0,WORKGROUP-08,DESK-1,58.67,81,58.22,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,20.0,WORKGROUP-08,DESK-1,104.05,81,45.379999999999995,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,21.0,WORKGROUP-08,DESK-1,124.83,81,20.78,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,22.0,WORKGROUP-08,DESK-1,157.39,81,32.55999999999999,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
3,6,2018-09-26,Wednesday,23.0,WORKGROUP-08,DESK-1,187.42,81,30.03,Ashish,67.61,control,control,control,0,0,-1,control,1.0,0.0
4,6,2018-09-27,Thursday,0.0,WORKGROUP-08,DESK-1,208.78,81,21.360000000000014,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,1.0,WORKGROUP-08,DESK-1,215.62,81,6.840000000000003,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,2.0,WORKGROUP-08,DESK-1,264.37,81,48.75,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,3.0,WORKGROUP-08,DESK-1,301.77,81,37.39999999999998,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,4.0,WORKGROUP-08,DESK-1,301.77,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,5.0,WORKGROUP-08,DESK-1,301.77,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,6.0,WORKGROUP-08,DESK-1,301.77,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,7.0,WORKGROUP-08,DESK-1,301.77,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,8.0,WORKGROUP-08,DESK-1,301.77,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,9.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,10.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,11.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,12.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,13.0,WORKGROUP-08,DESK-1,0.02,81,0.02,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,14.0,WORKGROUP-08,DESK-1,0.02,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,15.0,WORKGROUP-08,DESK-1,0.02,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,16.0,WORKGROUP-08,DESK-1,0.02,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,17.0,WORKGROUP-08,DESK-1,0.02,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,18.0,WORKGROUP-08,DESK-1,0.02,81,0.0,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,19.0,WORKGROUP-08,DESK-1,67.16,81,67.14,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,20.0,WORKGROUP-08,DESK-1,114.96,81,47.8,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,21.0,WORKGROUP-08,DESK-1,157.29,81,42.33,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,22.0,WORKGROUP-08,DESK-1,180.47,81,23.180000000000007,Ashish,67.61,control,control,control,0,1,0,control,,
4,6,2018-09-27,Thursday,23.0,WORKGROUP-08,DESK-1,201.68,81,21.210000000000008,Ashish,67.61,control,control,control,0,1,0,control,,
5,6,2018-09-28,Friday,0.0,WORKGROUP-08,DESK-1,260.02,81,58.339999999999975,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,1.0,WORKGROUP-08,DESK-1,296.48,81,36.460000000000036,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,2.0,WORKGROUP-08,DESK-1,329.23,81,32.75,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,3.0,WORKGROUP-08,DESK-1,357.94,81,28.70999999999998,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,4.0,WORKGROUP-08,DESK-1,357.94,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,5.0,WORKGROUP-08,DESK-1,357.94,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,6.0,WORKGROUP-08,DESK-1,358.26,81,0.3199999999999932,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,7.0,WORKGROUP-08,DESK-1,358.26,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,8.0,WORKGROUP-08,DESK-1,358.28,81,0.01999999999998181,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,9.0,WORKGROUP-08,DESK-1,358.28,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,10.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,11.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,12.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,13.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,14.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,15.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,16.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,17.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,18.0,WORKGROUP-08,DESK-1,0.05,81,0.05,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,19.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,20.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,21.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,22.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
5,6,2018-09-28,Friday,23.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,0,1,1,control,,
6,6,2018-09-29,Saturday,0.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,1.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,2.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,3.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,4.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,5.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,6.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,7.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,8.0,WORKGROUP-08,DESK-1,0.05,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,9.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,10.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,11.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,12.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,13.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,14.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,15.0,WORKGROUP-08,DESK-1,0.16,81,0.16,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,16.0,WORKGROUP-08,DESK-1,0.16,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,17.0,WORKGROUP-08,DESK-1,0.21,81,0.04999999999999999,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,18.0,WORKGROUP-08,DESK-1,0.21,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,19.0,WORKGROUP-08,DESK-1,0.21,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,20.0,WORKGROUP-08,DESK-1,0.21,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,21.0,WORKGROUP-08,DESK-1,0.21,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,22.0,WORKGROUP-08,DESK-1,0.74,81,0.53,Ashish,67.61,control,control,control,1,1,2,control,,
6,6,2018-09-29,Saturday,23.0,WORKGROUP-08,DESK-1,0.74,81,0.0,Ashish,67.61,control,control,control,1,1,2,control,,
7,6,2018-09-30,Sunday,0.0,WORKGROUP-08,DESK-1,0.76,81,0.020000000000000018,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,1.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,2.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,3.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,4.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,5.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,6.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,7.0,WORKGROUP-08,DESK-1,1.08,81,0.32000000000000006,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,8.0,WORKGROUP-08,DESK-1,1.08,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,9.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,10.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,11.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,12.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,13.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,14.0,WORKGROUP-08,DESK-1,0.32,81,0.32,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,15.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,16.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,17.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,18.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,19.0,WORKGROUP-08,DESK-1,54.78,81,54.46,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,20.0,WORKGROUP-08,DESK-1,105.93,81,51.150000000000006,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,21.0,WORKGROUP-08,DESK-1,147.61,81,41.68000000000001,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,22.0,WORKGROUP-08,DESK-1,164.75,81,17.139999999999986,Ashish,67.61,control,control,control,1,1,3,control,,
7,6,2018-09-30,Sunday,23.0,WORKGROUP-08,DESK-1,192.55,81,27.80000000000001,Ashish,67.61,control,control,control,1,1,3,control,,
1,7,2018-09-30,Sunday,0.0,WORKGROUP-08,DESK-1,0.76,81,,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,1.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,2.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,3.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,4.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,5.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,6.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,7.0,WORKGROUP-08,DESK-1,1.08,81,0.32000000000000006,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,8.0,WORKGROUP-08,DESK-1,1.08,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,9.0,WORKGROUP-08,DESK-1,0.76,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,10.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,11.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,12.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,13.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,14.0,WORKGROUP-08,DESK-1,0.32,81,0.32,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,15.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,16.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,17.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,18.0,WORKGROUP-08,DESK-1,0.32,81,0.0,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,19.0,WORKGROUP-08,DESK-1,54.78,81,54.46,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,20.0,WORKGROUP-08,DESK-1,105.93,81,51.150000000000006,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,21.0,WORKGROUP-08,DESK-1,147.61,81,41.68000000000001,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,22.0,WORKGROUP-08,DESK-1,164.75,81,17.139999999999986,Ashish,67.61,control,control,control,1,0,-3,control,,
1,7,2018-09-30,Sunday,23.0,WORKGROUP-08,DESK-1,192.55,81,27.80000000000001,Ashish,67.61,control,control,control,1,0,-3,control,,
2,7,2018-10-01,Monday,0.0,WORKGROUP-08,DESK-1,204.38,81,11.829999999999984,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,1.0,WORKGROUP-08,DESK-1,204.38,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,2.0,WORKGROUP-08,DESK-1,281.97,81,77.59000000000003,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,3.0,WORKGROUP-08,DESK-1,281.97,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,4.0,WORKGROUP-08,DESK-1,329.81,81,47.839999999999975,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,5.0,WORKGROUP-08,DESK-1,329.81,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,6.0,WORKGROUP-08,DESK-1,329.81,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,7.0,WORKGROUP-08,DESK-1,329.81,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,8.0,WORKGROUP-08,DESK-1,329.81,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,9.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,10.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
2,7,2018-10-01,Monday,11.0,WORKGROUP-08,DESK-1,0.0,81,0.0,Ashish,67.61,control,control,control,0,0,-2,control,1.0,0.0
