date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-09-20 00:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,29,29,26,6,27,83,0.0,1010,25,10,46,4,singapore
2018-09-20 01:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,29,29,26,6,26,83,0.0,1010,25,10,50,4,singapore
2018-09-20 02:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,29,29,26,5,25,83,0.0,1010,25,10,54,3,singapore
2018-09-20 03:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,29,29,26,5,25,83,0.0,1009,25,10,58,3,singapore
2018-09-20 04:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,29,29,26,4,28,82,0.0,1010,25,10,42,3,singapore
2018-09-20 05:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,30,30,27,4,31,81,0.0,1010,26,10,25,3,singapore
2018-09-20 06:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,31,31,27,3,34,79,0.0,1010,26,10,9,3,singapore
2018-09-20 07:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,33,33,29,3,42,71,0.0,1010,28,10,123,2,singapore
2018-09-20 08:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,36,36,31,2,50,62,0.2,1011,31,10,237,2,singapore
2018-09-20 09:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,38,38,33,2,59,54,0.3,1011,33,10,351,1,singapore
2018-09-20 10:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,37,37,32,4,58,57,0.1,1010,32,10,299,4,singapore
2018-09-20 11:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,36,36,31,7,57,61,0.0,1010,31,10,247,6,singapore
2018-09-20 12:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,35,35,31,10,56,65,0.0,1009,30,10,195,8,singapore
2018-09-20 13:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,35,35,31,10,52,65,0.0,1009,30,9,176,8,singapore
2018-09-20 14:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,35,35,30,11,47,64,0.9,1008,30,8,158,8,singapore
2018-09-20 15:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,35,35,30,11,43,64,1.2,1007,30,7,139,7,singapore
2018-09-20 16:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,33,33,29,9,50,68,0.6,1008,29,8,114,6,singapore
2018-09-20 17:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,31,31,28,7,57,72,0.0,1009,28,9,89,4,singapore
2018-09-20 18:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,22,30,30,27,5,63,76,0.0,1009,27,10,64,3,singapore
2018-09-20 19:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,30,30,27,6,70,78,0.0,1010,26,10,65,4,singapore
2018-09-20 20:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,29,29,27,8,77,80,0.5,1010,26,10,66,5,singapore
2018-09-20 21:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,29,29,26,9,84,83,0.7,1011,26,10,67,5,singapore
2018-09-20 22:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,29,29,26,8,80,83,0.3,1011,26,10,81,4,singapore
2018-09-20 23:00:00,33,25,0.0,10.3,7,72,03:35 PM,03:06 AM,06:55 AM,07:01 PM,23,30,30,26,6,75,83,0.0,1010,26,10,94,3,singapore
2018-09-21 00:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,23,30,30,27,4,71,83,0.0,1010,26,10,108,3,singapore
2018-09-21 01:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,23,30,30,26,3,63,83,0.0,1010,26,10,105,2,singapore
2018-09-21 02:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,23,29,29,26,3,55,83,0.0,1010,26,10,101,2,singapore
2018-09-21 03:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,23,29,29,26,2,47,83,0.0,1009,26,10,98,1,singapore
2018-09-21 04:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,23,30,30,27,2,40,82,0.0,1010,26,10,177,1,singapore
2018-09-21 05:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,31,31,27,2,33,81,0.0,1010,26,10,257,2,singapore
2018-09-21 06:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,31,31,28,2,26,80,0.0,1011,27,10,336,2,singapore
2018-09-21 07:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,33,33,29,3,30,73,0.0,1011,28,10,286,3,singapore
2018-09-21 08:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,23,36,36,31,5,33,66,0.3,1011,30,9,236,3,singapore
2018-09-21 09:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,23,38,38,32,6,36,59,0.4,1011,32,9,186,4,singapore
2018-09-21 10:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,37,37,32,6,40,63,0.2,1011,31,9,188,5,singapore
2018-09-21 11:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,36,36,31,7,43,67,0.0,1011,30,10,190,6,singapore
2018-09-21 12:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,35,35,30,7,47,71,0.0,1010,29,10,192,6,singapore
2018-09-21 13:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,35,35,30,8,40,72,0.0,1010,29,9,179,6,singapore
2018-09-21 14:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,34,34,29,10,34,74,2.1,1010,29,8,166,6,singapore
2018-09-21 15:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,34,34,29,11,27,76,2.8,1009,29,7,154,6,singapore
2018-09-21 16:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,33,33,28,9,34,78,1.4,1010,28,8,146,5,singapore
2018-09-21 17:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,31,31,28,7,40,80,0.0,1010,27,9,138,4,singapore
2018-09-21 18:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,23,30,30,27,5,46,82,0.0,1011,26,10,130,3,singapore
2018-09-21 19:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,30,30,27,5,36,83,0.0,1011,26,10,146,3,singapore
2018-09-21 20:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,30,30,27,6,25,83,0.0,1011,26,10,162,4,singapore
2018-09-21 21:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,30,30,27,6,15,83,0.0,1012,26,10,179,4,singapore
2018-09-21 22:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,30,30,27,7,15,83,0.0,1012,26,10,185,4,singapore
2018-09-21 23:00:00,32,26,0.0,11.6,6,80,04:21 PM,03:53 AM,06:54 AM,07:01 PM,24,30,30,27,7,15,84,0.0,1012,26,10,192,5,singapore
2018-09-22 00:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,30,30,27,8,16,84,0.0,1012,26,10,199,5,singapore
2018-09-22 01:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,30,30,27,9,16,85,0.0,1012,26,10,195,6,singapore
2018-09-22 02:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,30,30,26,9,17,86,0.5,1011,25,9,192,6,singapore
2018-09-22 03:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,30,30,26,10,17,87,0.6,1011,25,9,189,6,singapore
2018-09-22 04:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,30,30,26,10,27,86,0.3,1011,26,9,193,7,singapore
2018-09-22 05:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,30,30,27,9,37,85,0.0,1012,26,10,197,7,singapore
2018-09-22 06:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,31,31,27,9,47,85,0.0,1012,26,10,201,7,singapore
2018-09-22 07:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,32,32,28,9,44,78,0.0,1012,28,10,200,7,singapore
2018-09-22 08:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,34,34,29,10,40,72,0.0,1012,29,10,199,8,singapore
2018-09-22 09:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,35,35,30,10,36,66,0.0,1012,30,10,198,9,singapore
2018-09-22 10:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,35,35,31,10,31,65,0.0,1012,30,10,193,8,singapore
2018-09-22 11:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,36,36,31,9,26,63,0.0,1012,31,10,189,8,singapore
2018-09-22 12:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,37,37,32,9,21,62,0.0,1011,31,10,184,8,singapore
2018-09-22 13:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,36,36,31,10,22,62,0.0,1011,31,10,170,9,singapore
2018-09-22 14:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,36,36,31,12,23,63,0.2,1010,30,9,157,10,singapore
2018-09-22 15:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,35,35,31,13,25,63,0.2,1010,30,9,143,10,singapore
2018-09-22 16:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,34,34,30,12,32,69,0.1,1010,29,9,135,9,singapore
2018-09-22 17:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,32,32,28,11,39,74,0.0,1011,28,10,126,8,singapore
2018-09-22 18:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,31,31,27,10,46,80,0.0,1011,27,10,117,6,singapore
2018-09-22 19:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,31,31,27,10,41,80,0.0,1011,27,10,119,7,singapore
2018-09-22 20:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,31,31,27,10,36,80,0.0,1012,27,10,120,7,singapore
2018-09-22 21:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,31,31,27,11,31,80,0.0,1012,27,10,122,7,singapore
2018-09-22 22:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,24,31,31,27,10,30,80,0.0,1012,27,10,129,6,singapore
2018-09-22 23:00:00,31,25,0.0,11.6,7,87,05:07 PM,04:40 AM,06:54 AM,07:01 PM,23,31,31,27,9,28,80,0.0,1012,26,10,136,6,singapore
2018-09-23 00:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,31,31,27,8,27,80,0.0,1012,26,10,144,5,singapore
2018-09-23 01:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,24,31,31,27,7,24,81,0.0,1012,26,10,138,5,singapore
2018-09-23 02:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,24,31,31,27,7,20,81,0.1,1011,26,9,132,4,singapore
2018-09-23 03:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,24,31,31,27,6,17,82,0.1,1011,26,9,127,4,singapore
2018-09-23 04:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,24,31,31,28,5,17,80,0.0,1012,26,9,132,4,singapore
2018-09-23 05:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,24,32,32,28,4,17,78,0.0,1012,27,10,137,3,singapore
2018-09-23 06:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,24,33,33,29,3,17,76,0.0,1012,28,10,142,3,singapore
2018-09-23 07:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,34,34,30,6,16,70,0.0,1012,29,10,150,5,singapore
2018-09-23 08:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,35,35,31,8,15,65,0.0,1012,30,10,159,7,singapore
2018-09-23 09:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,36,36,32,11,15,59,0.0,1013,31,10,168,9,singapore
2018-09-23 10:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,36,36,32,11,13,58,0.0,1012,31,10,164,10,singapore
2018-09-23 11:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,22,37,37,32,12,11,56,0.0,1012,32,10,161,11,singapore
2018-09-23 12:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,22,37,37,33,13,9,55,0.0,1011,32,10,157,11,singapore
2018-09-23 13:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,22,37,37,32,14,8,55,0.0,1010,32,10,154,12,singapore
2018-09-23 14:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,22,36,36,32,14,7,56,0.0,1010,31,10,150,12,singapore
2018-09-23 15:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,22,35,35,32,15,6,56,0.0,1009,31,10,147,13,singapore
2018-09-23 16:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,22,34,34,31,15,5,61,0.0,1010,30,10,143,12,singapore
2018-09-23 17:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,34,34,30,15,4,66,0.0,1010,29,10,138,11,singapore
2018-09-23 18:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,33,33,29,15,4,71,0.0,1010,28,10,134,10,singapore
2018-09-23 19:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,32,32,29,15,4,72,0.0,1010,28,10,133,10,singapore
2018-09-23 20:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,32,32,28,15,4,73,0.0,1011,28,10,133,10,singapore
2018-09-23 21:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,32,32,28,16,4,75,0.0,1012,27,10,132,10,singapore
2018-09-23 22:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,23,32,32,28,14,5,75,0.0,1012,27,10,131,10,singapore
2018-09-23 23:00:00,32,26,0.0,11.6,7,95,05:51 PM,05:26 AM,06:54 AM,07:00 PM,24,32,32,28,12,5,76,0.0,1012,27,10,130,9,singapore
2018-09-24 00:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,24,32,32,28,11,5,77,0.0,1012,27,10,128,8,singapore
2018-09-24 01:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,24,32,32,28,10,6,78,0.0,1011,27,10,126,8,singapore
2018-09-24 02:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,24,32,32,28,10,6,78,0.0,1011,27,10,124,7,singapore
2018-09-24 03:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,24,32,32,28,10,6,79,0.0,1011,26,10,122,7,singapore
2018-09-24 04:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,24,33,33,28,9,6,78,0.0,1011,27,10,122,7,singapore
2018-09-24 05:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,24,34,34,29,8,7,78,0.0,1011,27,10,122,6,singapore
2018-09-24 06:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,25,34,34,29,7,8,77,0.0,1012,28,10,122,6,singapore
2018-09-24 07:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,24,35,35,30,9,7,72,0.0,1012,29,10,132,8,singapore
2018-09-24 08:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,24,36,36,31,11,6,66,0.2,1012,30,10,142,9,singapore
2018-09-24 09:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,23,37,37,32,14,6,61,0.3,1012,31,10,153,11,singapore
2018-09-24 10:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,23,37,37,32,14,7,59,0.1,1012,31,10,151,12,singapore
2018-09-24 11:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,23,37,37,32,14,8,56,0.0,1011,32,10,150,12,singapore
2018-09-24 12:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,22,37,37,33,15,9,54,0.0,1010,32,10,148,13,singapore
2018-09-24 13:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,22,37,37,32,15,9,54,0.0,1010,32,10,148,13,singapore
2018-09-24 14:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,22,36,36,32,15,9,55,0.0,1009,32,10,148,13,singapore
2018-09-24 15:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,21,35,35,32,16,8,55,0.0,1009,31,10,148,14,singapore
2018-09-24 16:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,22,34,34,31,15,8,60,0.0,1009,30,10,141,12,singapore
2018-09-24 17:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,22,33,33,30,15,8,65,0.0,1009,29,10,134,11,singapore
2018-09-24 18:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,23,32,32,29,14,7,71,0.0,1010,28,10,128,9,singapore
2018-09-24 19:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,23,32,32,28,14,8,73,0.0,1010,28,10,125,9,singapore
2018-09-24 20:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,23,31,31,28,14,8,74,0.0,1011,27,10,121,9,singapore
2018-09-24 21:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,23,31,31,28,14,8,76,0.0,1011,27,10,118,9,singapore
2018-09-24 22:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,23,31,31,28,13,9,78,0.0,1011,27,10,114,9,singapore
2018-09-24 23:00:00,32,26,0.0,11.6,7,100,06:35 PM,06:10 AM,06:53 AM,07:00 PM,24,31,31,28,12,9,79,0.0,1011,27,10,111,8,singapore
2018-09-25 00:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,31,31,28,10,10,80,0.0,1011,26,10,107,8,singapore
2018-09-25 01:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,31,31,27,10,10,81,0.0,1011,26,10,105,8,singapore
2018-09-25 02:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,31,31,27,11,10,81,0.1,1010,26,10,103,8,singapore
2018-09-25 03:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,31,31,27,11,10,82,0.1,1010,26,10,101,8,singapore
2018-09-25 04:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,31,31,28,10,11,80,0.1,1010,26,10,99,7,singapore
2018-09-25 05:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,32,32,28,9,12,78,0.0,1011,27,10,98,7,singapore
2018-09-25 06:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,33,33,28,8,13,77,0.0,1011,27,10,97,7,singapore
2018-09-25 07:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,34,34,30,9,12,71,0.0,1011,29,10,113,8,singapore
2018-09-25 08:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,23,36,36,31,10,11,65,0.0,1011,30,10,130,9,singapore
2018-09-25 09:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,23,37,37,32,11,10,59,0.0,1012,31,10,146,10,singapore
2018-09-25 10:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,23,37,37,32,11,12,57,0.0,1011,32,10,151,10,singapore
2018-09-25 11:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,23,37,37,33,11,14,56,0.0,1011,32,10,155,9,singapore
2018-09-25 12:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,22,38,38,33,11,16,55,0.0,1010,32,10,160,9,singapore
2018-09-25 13:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,22,37,37,32,11,17,55,0.0,1009,32,10,157,10,singapore
2018-09-25 14:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,22,36,36,32,12,17,56,0.0,1009,31,10,154,10,singapore
2018-09-25 15:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,22,36,36,32,12,17,57,0.0,1008,31,10,152,10,singapore
2018-09-25 16:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,22,34,34,31,13,17,63,0.0,1008,30,10,140,10,singapore
2018-09-25 17:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,23,33,33,29,14,16,68,0.0,1009,29,10,128,10,singapore
2018-09-25 18:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,23,32,32,28,15,16,73,0.0,1009,28,10,116,9,singapore
2018-09-25 19:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,23,32,32,28,14,15,75,0.0,1009,28,10,115,9,singapore
2018-09-25 20:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,32,32,28,14,15,77,0.0,1010,27,10,114,9,singapore
2018-09-25 21:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,32,32,28,14,14,79,0.0,1010,27,10,113,9,singapore
2018-09-25 22:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,32,32,28,13,13,80,0.0,1010,27,10,114,9,singapore
2018-09-25 23:00:00,32,26,0.0,11.6,7,100,07:19 PM,06:55 AM,06:53 AM,07:00 PM,24,32,32,28,12,12,81,0.0,1010,27,10,116,8,singapore
2018-09-26 00:00:00,32,26,0.0,11.6,7,83,08:04 PM,07:40 AM,06:53 AM,06:59 PM,24,32,32,28,11,12,83,0.0,1010,27,10,118,8,singapore
2018-09-26 01:00:00,32,26,0.0,11.6,7,83,08:04 PM,07:40 AM,06:53 AM,06:59 PM,24,32,32,28,11,12,83,0.0,1010,27,10,118,8,singapore
2018-09-26 02:00:00,32,26,0.0,11.6,7,83,08:04 PM,07:40 AM,06:53 AM,06:59 PM,24,32,32,27,10,13,84,0.0,1009,26,10,119,7,singapore
2018-09-26 03:00:00,32,26,0.0,11.6,7,83,08:04 PM,07:40 AM,06:53 AM,06:59 PM,24,31,31,27,10,14,84,0.0,1009,26,10,120,7,singapore
2018-09-26 04:00:00,32,26,0.0,11.6,7,83,08:04 PM,07:40 AM,06:53 AM,06:59 PM,24,32,32,28,8,13,82,0.0,1010,27,10,116,6,singapore
2018-09-26 05:00:00,32,26,0.0,11.6,7,83,08:04 PM,07:40 AM,06:53 AM,06:59 PM,25,33,33,28,7,13,80,0.0,1010,27,10,113,5,singapore
2018-09-26 06:00:00,32,26,0.0,11.6,7,83,08:04 PM,07:40 AM,06:53 AM,06:59 PM,25,34,34,29,5,12,78,0.0,1010,28,10,109,4,singapore
2018-09-26 07:00:00,32,26,0.0,11.6,7,83,08:04 PM,07:40 AM,06:53 AM,06:59 PM,24,35,35,30,7,11,71,0.0,1011,29,10,119,6,singapore
2018-09-26 08:00:00,32,26,0.0,11.6,7,83,08:04 PM,07:40 AM,06:53 AM,06:59 PM,24,37,37,31,9,10,65,0.1,1011,30,10,128,8,singapore
